hour,timestep_h,workload_source,trace_bin_start,hardware_profile,processor_model,accelerator_model,processing_unit_name,servers_per_cluster,total_server_count,processing_capacity_per_server,server_idle_power_kw,server_max_power_kw,gpu_server_count,gpus_per_gpu_server,total_gpu_capacity,gpu_idle_power_kw,gpu_max_power_kw,workload,workload_cpu_units,total_cpu_capacity,assigned_workload,assigned_workload_cpu_units,unmet_workload,unmet_workload_cpu_units,interactive_workload_cpu_units,batch_arrival_cpu_units,batch_served_cpu_units,batch_backlog_cpu_units,batch_deadline_missed_cpu_units,batch_arrival_gpu_hours,batch_backlog_gpu_hours,scheduled_gpu_hours,requested_average_gpus,assigned_average_gpus,unmet_average_gpus,active_gpu_count,gpu_utilisation,agent_response_time_s,agent_timed_out,fallback_used,scheduling_ai_skipped,cooling_ai_skipped,battery_ai_skipped,all_ai_skipped,agentic_architecture,agent_prompt_tokens,agent_completion_tokens,agent_total_tokens,IT_power_kw,CPU_server_power_kw,accelerator_power_kw,cooling_power_kw,cooling_heat_removed_kw,effective_cooling_cop,cooling_setpoint_C,ambient_temperature_C,total_power_kw,IT_energy_kwh,cooling_energy_kwh,total_energy_kwh,solar_kw,solar_used_kwh,solar_to_load_kwh,solar_to_battery_kwh,solar_curtailed_kwh,battery_command_kw,battery_power_kw,battery_discharge_kwh,battery_charge_kwh,battery_SOC,battery_capex_per_kwh,battery_cycle_life,battery_degradation_cost_per_kwh,battery_degradation_cost,battery_equivalent_full_cycles,grid_power_kw,facility_power_capacity_kw,facility_operating_limit_kw,power_risk_ratio,power_risk_level,power_cap_violation,operating_limit_violation,grid_energy_kwh,grid_to_load_kwh,grid_to_battery_kwh,temperature_C,temperature_violation,electricity_price,grid_energy_cost,counterfactual_grid_cost_without_battery,battery_net_saving_vs_grid,cost,pue,run_incomplete
10,1.0,cloud_trace,2024-01-01T10:00:00,General cloud CPU/GPU cluster,Assumed 20-core server processor,NVIDIA H100 SXM (assumed),CPU-core equivalent,5,50,20.0,0.2,0.6,5,8,40,0.07,0.7,0.0,0.2619997280979778,1000.0,0.0002619997280979778,0.2619997280979778,0.0,0.0,0.0,0.0,0.2619997280979778,0.674333858752105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,29.20474259997718,0,0,0,0,0,0,two_agent,3056,246,3302,1.0052399945619594,1.0052399945619594,0.0,2.864824875810765,7.092109802556482,2.9989999999999997,21.0,29.5,3.8700648703727243,1.0052399945619594,2.864824875810765,3.8700648703727243,43.30127018922193,18.621852090156967,3.8700648703727243,14.751787219784243,24.679418099064968,-30.0,-14.751787219784243,0.0,14.751787219784243,0.95,400.0,10000,0.04953560371517028,0.0,0.0,0.0,75.0,71.25,0.05160086493830299,normal,0,0,0.0,0.0,0.0,21.023887744401552,0,0.3,0.0,0.0,0.0,0.0,3.849891460057887,False
11,1.0,cloud_trace,2024-01-01T11:00:00,General cloud CPU/GPU cluster,Assumed 20-core server processor,NVIDIA H100 SXM (assumed),CPU-core equivalent,5,50,20.0,0.2,0.6,5,8,40,0.07,0.7,0.002899171153137333,0.8837339961991073,1000.0,0.0008837339961991073,0.8837339961991073,0.0,0.0,0.21129124227652446,2.6878799108608087,0.6724427539225828,2.6897710156903307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,27.551280699990457,0,0,0,0,0,0,two_agent,3056,246,3302,1.0176746799239822,1.0176746799239822,0.0,2.7500917612748457,6.678123802755462,2.967933982822018,21.0,30.535533905932738,3.7677664411988276,1.0176746799239822,2.7500917612748457,3.7677664411988276,48.29629131445341,3.7677664411988276,3.7677664411988276,0.0,44.52852487325458,0.0,0.0,0.0,0.0,0.95,400.0,10000,0.04953560371517028,0.0,0.0,0.0,75.0,71.25,0.05023688588265104,normal,0,0,0.0,0.0,0.0,21.011943872200774,0,0.3,0.0,0.0,0.0,0.0,3.7023289618252764,False
12,1.0,cloud_trace,2024-01-01T12:00:00,General cloud CPU/GPU cluster,Assumed 20-core server processor,NVIDIA H100 SXM (assumed),CPU-core equivalent,5,50,20.0,0.2,0.6,5,8,40,0.07,0.7,0.0006205498781026365,0.7916739022274787,1000.0,0.0007916739022274787,0.7916739022274787,0.0,0.0,0.16201215433610647,0.45853772376653007,0.6296617478913722,2.5186469915654888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,28.400384100008523,0,0,0,0,0,0,two_agent,3056,246,3302,1.0158334780445495,1.0158334780445495,0.0,2.7424159540816313,6.6018882655340025,2.944096189432334,21.0,31.33012701892219,3.758249432126181,1.0158334780445495,2.7424159540816313,3.758249432126181,50.0,3.758249432126181,3.758249432126181,0.0,46.24175056787382,0.0,0.0,0.0,0.0,0.95,400.0,10000,0.04953560371517028,0.0,0.0,0.0,75.0,71.25,0.05010999242834908,normal,0,0,0.0,0.0,0.0,21.005971936100387,0,0.15,0.0,0.0,0.0,0.0,3.6996707761204166,False
13,1.0,cloud_trace,2024-01-01T13:00:00,General cloud CPU/GPU cluster,Assumed 20-core server processor,NVIDIA H100 SXM (assumed),CPU-core equivalent,5,50,20.0,0.2,0.6,5,8,40,0.07,0.7,0.001324919183732168,1.1202497870791948,1000.0,0.0011202497870791948,1.1202497870791948,0.0,0.0,0.2023976547440033,1.1225215289881647,0.9178521323351914,2.723316388218462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,28.696439699997427,0,0,0,0,0,0,two_agent,3056,246,3302,1.022404995741584,1.022404995741584,0.0,2.760750959133948,6.621990787642467,2.9291111260566396,21.0,31.82962913144534,3.7831559548755322,1.022404995741584,2.760750959133948,3.7831559548755322,48.29629131445341,3.7831559548755322,3.7831559548755322,0.0,44.51313535957788,0.0,0.0,0.0,0.0,0.95,400.0,10000,0.04953560371517028,0.0,0.0,0.0,75.0,71.25,0.05044207939834043,normal,0,0,0.0,0.0,0.0,21.002985968050194,0,0.15,0.0,0.0,0.0,0.0,3.70025182841706,False
14,1.0,cloud_trace,2024-01-01T14:00:00,General cloud CPU/GPU cluster,Assumed 20-core server processor,NVIDIA H100 SXM (assumed),CPU-core equivalent,5,50,20.0,0.2,0.6,5,8,40,0.07,0.7,0.005041582251099278,2.401535703570052,1000.0,0.002401535703570052,2.401535703570052,0.0,0.0,1.0606949696331298,3.9808872814661487,1.3408407339369222,5.363362935747689,0.0,0.2582445775980931,0.2582445775980931,0.0,0.0,0.0,0.0,0,0.0,29.12784400000237,0,0,0,0,0,0,two_agent,3056,246,3302,1.0480307140714011,1.0480307140714011,0.0,2.7618245267956487,6.613574916350477,2.924,21.0,32.0,3.8098552408670496,1.0480307140714011,2.7618245267956487,3.8098552408670496,43.30127018922194,3.8098552408670496,3.8098552408670496,0.0,39.49141494835489,0.0,0.0,0.0,0.0,0.95,400.0,10000,0.04953560371517028,0.0,0.0,0.0,75.0,71.25,0.050798069878227325,normal,0,0,0.0,0.0,0.0,21.0014929840251,0,0.15,0.0,0.0,0.0,0.0,3.635251514782885,False
15,1.0,cloud_trace,2024-01-01T15:00:00,General cloud CPU/GPU cluster,Assumed 20-core server processor,NVIDIA H100 SXM (assumed),CPU-core equivalent,5,50,20.0,0.2,0.6,5,8,40,0.07,0.7,0.0002182583254642687,1.1163242522423915,1000.0,0.0011163242522423916,1.1163242522423915,0.0,0.0,0.0,0.21825832546426868,1.1163242522423915,4.465297008969565,0.0,0.0,0.2582445775980931,0.0,0.0,0.0,0.0,0,0.0,28.26056090000202,0,0,0,0,0,0,two_agent,3056,246,3302,1.022326485044848,1.022326485044848,0.0,2.7003253950229418,6.444997595506669,2.9291111260566396,21.0,31.82962913144534,3.7226518800677897,1.022326485044848,2.7003253950229418,3.7226518800677897,35.35533905932738,3.7226518800677897,3.7226518800677897,0.0,31.632687179259587,0.0,0.0,0.0,0.0,0.95,400.0,10000,0.04953560371517028,0.0,0.0,0.0,75.0,71.25,0.04963535840090386,normal,0,0,0.0,0.0,0.0,21.00074649201255,0,0.15,0.0,0.0,0.0,0.0,3.6413532609443084,False
16,1.0,cloud_trace,2024-01-01T16:00:00,General cloud CPU/GPU cluster,Assumed 20-core server processor,NVIDIA H100 SXM (assumed),CPU-core equivalent,5,50,20.0,0.2,0.6,5,8,40,0.07,0.7,0.0009470947778205213,1.4091959845827797,1000.0,0.0014091959845827797,1.4091959845827797,0.0,0.0,0.0,0.9470947778205213,1.4091959845827797,4.0031958022073075,0.0,0.0,0.2582445775980931,0.0,0.0,0.0,0.0,0,0.0,28.27074469998479,0,0,0,0,0,0,two_agent,3056,246,3302,1.0281839196916556,1.0281839196916556,0.0,2.5961695102950393,6.171324667663867,2.944096189432334,21.0,31.330127018922195,3.624353429986695,1.0281839196916556,2.5961695102950393,3.624353429986695,24.999999999999996,3.624353429986695,3.624353429986695,0.0,21.375646570013302,0.0,0.0,0.0,0.0,0.95,400.0,10000,0.04953560371517028,0.0,0.0,0.0,75.0,71.25,0.0483247123998226,normal,0,0,0.0,0.0,0.0,21.000373246006276,0,0.15,0.0,0.0,0.0,0.0,3.5250049729173067,False
17,1.0,cloud_trace,2024-01-01T17:00:00,General cloud CPU/GPU cluster,Assumed 20-core server processor,NVIDIA H100 SXM (assumed),CPU-core equivalent,5,50,20.0,0.2,0.6,5,8,40,0.07,0.7,0.0007906234520737296,3.064804119957987,1000.0,0.003064804119957987,3.064804119957987,0.0,0.0,0.48520599863356306,0.3054174534401665,2.579598121324424,1.7290151343230495,0.0,0.0,0.2582445775980931,0.0,0.0,0.0,0.0,0,0.0,30.035109299991746,0,0,0,0,0,0,two_agent,3056,246,3302,1.0612960823991597,1.0612960823991597,0.0,2.4511018378472977,5.790741448493489,2.967933982822018,21.0,30.535533905932738,3.5123979202464577,1.0612960823991597,2.4511018378472977,3.5123979202464577,12.940952255126051,3.5123979202464577,3.5123979202464577,0.0,9.428554334879593,0.0,0.0,0.0,0.0,0.95,400.0,10000,0.04953560371517028,0.0,0.0,0.0,75.0,71.25,0.04683197226995277,normal,0,0,0.0,0.0,0.0,21.000186623003138,0,0.42,0.0,0.0,0.0,0.0,3.3095363098922888,False
18,1.0,cloud_trace,2024-01-01T18:00:00,General cloud CPU/GPU cluster,Assumed 20-core server processor,NVIDIA H100 SXM (assumed),CPU-core equivalent,5,50,20.0,0.2,0.6,5,8,40,0.07,0.7,0.0,0.34580302686460995,1000.0,0.00034580302686461,0.34580302686460995,0.0,0.0,0.0,0.0,0.34580302686460995,1.3832121074584398,0.0,0.0,0.1306998761977518,0.12754470140034127,0.12754470140034127,0.12754470140034127,0.0,1,0.12754470140034127,28.541081499977736,0,0,0,0,0,0,two_agent,3056,246,3302,1.1572692224195071,1.0069160605372922,0.15035316188221498,2.286187852591694,5.356777369922491,2.9989999999999997,21.0,29.5,3.4434570750112012,1.1572692224195071,2.286187852591694,3.4434570750112012,6.123233995736766e-15,6.123233995736766e-15,6.123233995736766e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.95,400.0,10000,0.04953560371517028,0.0,0.0,3.443457075011195,75.0,71.25,0.04591276100014935,normal,0,0,3.443457075011195,3.443457075011195,0.0,21.00009331150157,0,0.42,1.4462519715047017,1.4462519715047017,0.0,1.4462519715047017,2.9755021634567904,False
19,1.0,cloud_trace,2024-01-01T19:00:00,General cloud CPU/GPU cluster,Assumed 20-core server processor,NVIDIA H100 SXM (assumed),CPU-core equivalent,5,50,20.0,0.2,0.6,5,8,40,0.07,0.7,0.00039715073297810657,0.35607256808730925,1000.0,0.00035607256808730927,0.35607256808730925,0.0,0.0,0.0,0.39715073297810655,0.35607256808730925,1.424290272349237,0.0,0.0,0.0,0.1306998761977518,0.1306998761977518,0.1306998761977518,0.0,1,0.1306998761977518,30.330385699984618,0,0,0,0,0,0,two_agent,3056,246,3302,1.1594623733663298,1.0071214513617461,0.15234092200458363,2.065715095858227,4.752222671766296,3.0351771432346215,21.0,28.294095225512606,3.225177469224557,1.1594623733663298,2.065715095858227,3.225177469224557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,400.0,10000,0.04953560371517028,0.0,0.0,3.225177469224557,75.0,71.25,0.043002366256327425,normal,0,0,3.225177469224557,3.225177469224557,0.0,21.000046655750786,0,0.42,1.3545745370743139,1.3545745370743139,0.0,1.3545745370743139,2.7816146028617768,False
